	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710
PWY-6708	217.6988320989891	2088.1005989564105	394.9078563737455	2272.930755825703	170.40409506556944	1678.6982220990394	695.9133678358966	1157.4421912237967	182.24833780024707
PWY-6713	0.17705172084111825	24.20887746444213	0.9640391787511466	24.10491231750716	0.00026693161430902865	6.520565455382474	0.09066796588541044	3.539428517036835	2.4809432928553106
PWY-6728	216.14403109279303	500.08829034657435	225.43245616978194	47.77170406854858	0.3305378365310231	0.8576978939966332	646.3394682720088	2070.848416319773	63.77431103148474
PWY-6731	8.325107957728697	16.65834155722876	15.751035690489676	51.688247028647304	1.7310133541158994	74.15562029171427	19.19051320949371	18.612230002236107	1.98311948460996
PWY-6737	6951.346151568073	8286.908002548213	7290.86729035525	46694.322529907935	1948.2493266249564	32782.88580216942	8331.102120029718	17295.44806717811	2291.246924630941
PWY-6749	324.21472947684623	763.8749287234799	1546.2242947781842	830.1743520584419	220.24209208455343	4005.4021125157365	740.5378264338352	6165.726275430582	952.4035381960161
PWY-6760	0.0	0.0	0.0	0.0	8.126747320326532e-05	0.0	0.0	0.0	0.0
PWY-6876	4651.734772618043	483.7004165074537	344.88870056662745	36352.74428619438	64.44297921815757	950.6366068990785	504.6834582248521	842.6265082443049	30.9064460165749
PWY-6891	987.204419164	3274.147641368593	1977.039294112624	3607.9797752019404	458.43539410048345	10848.137268301649	2472.3920179616034	3509.2800979627796	378.76083174012854
PWY-6892	1636.0595373219585	6112.592733076251	3444.0823800817698	7740.278660433519	1189.63090007163	17870.338089658017	5426.765104621679	8066.399866228301	902.6575379103863
PWY-6895	492.6618981966746	3672.7283980555917	1319.5753947199298	3649.4335593800424	789.4020551531574	5847.5304500740185	3910.7363747352692	4551.438522612627	508.2974048370012
PWY-6897	5389.835802880139	4334.084848455192	3978.9811923165025	38214.92889589292	935.8107984032506	18103.90810234139	4459.404561964293	6648.241737828874	800.5261737490334
PWY-6901	2498.384984862019	5904.292170283497	3294.302362539517	9088.489615456248	921.8800226254613	16070.11467894268	4570.283654256277	5477.751651078486	691.2806814636397
PWY-6906	49.432901139474886	108.3343112514975	66.60866264297731	190.37275639365978	31.920791737021325	188.3188308631474	148.955988438145	142.31454914019162	41.1618541450886
PWY-6915	0.0	0.0	0.0	0.0	0.0	1.571732506660303	0.0	0.0	0.5886652798738172
PWY-6919	0.0	0.0	0.0	0.0	0.0	3.009950021650947	0.0	0.0	1.517774158598582
PWY-6942	0.0	0.0	0.0	0.0	0.0	17.49685797616676	0.0	0.0	1.7959046760679525
PWY-6944	0.0	117.60464923541852	0.0	2.385987001626761	0.0	1.2666433908494945	0.0	168.73620472793988	3.600979433615585
PWY-6948	6.046455153553004e-06	5.4843098186999296e-06	9.631840127153912e-06	4.661182802377083e-05	0.0	5.034016635478533e-05	3.0927953130595037e-06	3.058202868808301e-05	4.358114676161315e-06
PWY-6957	0.0	64.06139706661374	0.0	0.8250014702363926	3.505984282708108e-09	0.0	0.0	109.88598382287239	0.0
PWY-6969	785.6685140087059	5943.597708397847	2329.440567764708	5353.817553246698	1147.4775462765726	9725.925420510493	5629.9411466882475	8754.597519184797	929.7432450071012
PWY-6975	0.0	0.0	0.0	0.0	0.0	1.4736666660510014e-12	0.0	0.0	0.0007408325150627566
PWY-6977	0.0	0.0	0.0	0.0	0.0	2.4952164075033278e-12	0.0	0.0	0.0016287277712517779
PWY-6992	0.0	0.0	0.0	0.0	0.0814116021784654	0.0	0.0	484.75363275367795	0.0
PWY-7003	2001.506280139466	3367.705444901881	2556.723691262614	4189.688589598131	420.53815502294185	14405.304352940606	2005.6977636956888	4418.672870131782	403.4502959158147
PWY-7007	147.7202415170524	287.6340238538463	134.6604080142194	229.16681737340568	39.26614258448008	623.2386163985842	180.2958338897104	1112.8212056598784	22.33573280328831
PWY-7013	421.28474735794913	351.9660811500807	1451.5793537180773	843.5436884038313	338.04182364265114	10132.049303547363	1017.5213625758493	2364.5275186666236	245.5799039952038
PWY-7014	0.008825992497144993	0.008416689831355824	0.014238332691204302	0.06647138493846891	0.0	4.34859577464209	0.0047852696126555435	137.08103265793358	0.010308887563181613
PWY-7015	0.004875502176579	0.0044222138834207	0.007766541558026801	0.03758502797318	0.0	0.080265619368849	0.0024938436195499	0.049307262845902686	0.0035141212930775
PWY-7016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5719999999648393e-13
PWY-7019	0.015192476251842066	0.012337954763119705	0.024225264043472337	0.052585606057045174	0.0	0.1267396615343244	0.006323442508719102	0.04987379686666066	0.010945818530338724
PWY-7020	0.008965810767527484	0.008240666181945007	0.014419437964987663	0.05366181494486948	0.0	0.11999476076435825	0.004564193086167015	0.05918508619248808	0.006451751553707713
PWY-7021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.501999999504962e-13
PWY-7022	0.010694449981297512	0.01107484746185704	0.017554783153073388	0.07834905410755505	0.0	0.29578359420305594	0.00640478186974559	0.11221955659513332	0.0076705787774556024
PWY-7031	1.0261431853931136	4.407944226384334	7.69813225525261	3.634221670273215	0.30065131222980995	105.46566527080134	26.995175007628518	4.078829512907056	0.041757819230728084
PWY-7046	0.02898356546506478	0.16431084958626205	0.39274195695003883	0.021750573653873242	14.217909486623713	0.10232408859766996	0.399225499459375	0.015299340857692927	6.112487999974994e-10
PWY-7090	26.288717191176985	255.5698737345107	115.40924013212046	15.401104078310786	73.38592659613234	743.4112963322829	135.5622540146917	334.60753861652836	5.016303656130232
PWY-7094	707.1739694103085	4830.927115413584	1729.7881105923204	2965.7803780693034	327.9316450365922	3814.4611954072943	1824.5502615768603	4152.160418167794	351.44967276025847
PWY-7097	0.11799539217298169	2.0731015685482848	0.2953076987877446	5.112535036022918	0.0015964463521717855	9.901737370963158	29.6071278839102	0.21560459549841116	4.276053664802025
PWY-7098	0.13272668773142854	2.332065682123255	0.33216124164284	5.7493984933342315	0.0017959850429430729	11.11779663167817	32.895042836469514	0.24254174154370964	4.79461469125781
PWY-7106	0.0	0.0	0.0	0.0	0.0	0.0014711712362652516	0.0	0.0	0.0005937594148402507
PWY-7110	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016316359783189313
PWY-7111	7412.776751864441	13513.199870375485	11615.704404830445	46808.88260966097	2162.8883994555927	47269.842096698005	9449.976883568666	27035.415320452223	3338.0155553669415
PWY-7159	22.889950570768928	49.56072386736121	42.60712380842556	131.45563879035427	6.7504719843069845	198.17028052561025	40.828133968421014	48.99943070145487	4.893644146541467
PWY-7184	2155.920616439257	3832.8131196169575	3049.303651886317	15722.321443655317	558.6023179803492	8657.831712163314	2925.2828492233343	5359.3359661686945	580.5449615553015
