	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	S210421121707	S210421121708	S210421121709	S210421121710
PENTOSE-P-PWY	1680.563702033746	5499.420276590711	2485.8691988660253	6104.596517419204	793.331053515309	12301.378587645884	4097.4821388308055	7207.899539991237	690.5288761663413
PEPTIDOGLYCANSYN-PWY	6574.340381975222	7334.943684540852	6820.8089551046805	43423.57340240683	1624.4871178785215	28257.763395031623	7202.640402790152	13623.526324606886	1649.5507976516408
PHOSLIPSYN-PWY	8021.573505040021	8052.562239460544	7993.59533391131	53644.18191839253	1565.533444183287	31770.773030358752	7015.751200835853	15477.034381015706	1933.6217463820685
POLYAMINSYN3-PWY	623.5225389488357	2132.902874625613	1133.687473615033	2996.182304041566	191.8469057318714	2995.5285567283972	1195.567780534336	1821.3784025785494	202.8016710707742
POLYAMSYN-PWY	1126.439960140872	2837.7162243126927	2882.2945681053307	3589.559726218725	359.65736030568127	9190.959263378207	1769.6815073887835	2182.11820021644	275.13328236057083
POLYISOPRENSYN-PWY	6094.516512155918	4321.710541420131	3046.5158308815517	42512.325629352854	1154.7052459420777	7960.316585858768	5041.814459342526	5060.246254789791	742.3254625584783
PPGPPMET-PWY	320.1318972185471	636.6917089712637	583.0176451502684	1756.0013289784395	85.39243133931882	1936.0056865790884	648.5489071737014	514.8231412278302	101.54556830256347
PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	133.481061814414	1907.5930963265578	227.07829602966157	1148.9518114044888	0.5418243838756052	777.7673086791284	323.8024188240346	1478.8718760481115	148.87998826474387
PRPP-PWY	1550.7770572133984	4678.570394447971	2217.817178162795	11378.537237547174	525.1561725132343	6595.107795752401	2804.203535644498	7135.201569819873	721.9318172768511
PWY-1269	221.5343532331514	2521.2194110083337	837.0874824392993	1975.441111702784	793.562503276113	3598.065978427708	3551.2960507769512	2634.06059941076	419.9086370916998
PWY-1361	32.38966563752538	269.8026699771896	84.56356460833997	253.08751134506826	0.0	180.4597958652045	92.07804599601515	51.20299132715585	42.16690173508498
PWY-1422	9.996133834572076	21.419145683365034	18.630287794252624	60.15006569519429	2.297278048755385	91.45661464393353	18.14143719851739	19.478585721213054	2.024988793158503
PWY-1501	0.0	19.165929031497996	0.0	11.69807897918899	8.249374827212566e-10	9.704030212018688	0.0	60.15367252850521	0.0
PWY-1541	26.089055390496515	90.71734556534918	16.02947661807615	89.20675371615498	0.0004759887291200498	482.3326677004083	218.56181996887526	45.46002516786702	6.135520895762313
PWY-1622	60.06401202313227	291.1509049890164	158.72423614701884	21.801671595526724	13.144158000931993	1086.835050701648	190.8013413185569	653.6293187297888	61.863733060176195
PWY-181	215.01164574448526	2535.2932270369274	418.3261913081538	2079.1221830404083	34.998117287929205	2826.768153980286	1136.048408070076	2594.2639710723242	232.92596068970838
PWY-1861	1256.8813270271608	2311.2113782700208	2434.21667037079	2813.9670751111594	697.031640160001	13263.98566115198	1685.535409936718	3713.2407233076297	451.70951535548267
PWY-1882	0.0	0.0	0.0	0.0	0.0	0.007458795871297638	0.0	0.0	0.0
PWY-2201	0.0	0.0	0.0	0.0	0.008884046813836569	0.0	0.0	0.0	0.0
PWY-2221	1.7423618879052574e-05	1.8044901077127158e-05	2.8212838763892953e-05	0.00013524522719482744	0.0030970609922351356	0.00014955688886657726	9.125072903915968e-06	9.002480192237188e-05	1.2858309206483967e-05
PWY-2941	1562.1144598047981	2192.5967359011506	1585.9867331452238	5297.31791340582	79.9368099877791	5465.5699536474585	1105.1850809684524	4779.577547085918	714.5259671440108
