Unnamed: 0	description	S210421121682	S210421121683	S210421121684	S210421121688	S210421121689	S210421121690	S210421121694	S210421121695	S210421121696	S210421121697	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702	STD-NC	HSD-NC	Total
																	33.84421519217488	48.093422624643765	81.93763781681864
																	1180.5356981140471	434.664223862166	1615.199921976213
																	934.6932353129012	1188.5353096695003	2123.2285449824017
																	5477.61917824704	6983.911109776369	12461.530288023409
																	105136.024588528	44702.89801749478	149838.9226060228
																	0.0021490841362752	0.0155424859390502	0.0176915700753254
																	0.0	0.0088840470356022	0.0088840470356022
																	15.824532451020987	0.0037077532176971	15.828240204238686
																	131410.59015645384	42146.156374440514	173556.74653089436
																	418769.68543708953	283903.85543902614	702673.5408761157
																	378538.1233437187	299701.55650004244	678239.6798437611
																	81.43977358760168	175.26408270462431	256.703856292226
																	28506.09784692135	46408.39030912891	74914.48815605027
																	1683.9506895478346	933.363698931171	2617.3143884790056
																	104.48534367971224	395.94057008486135	500.4259137645736
																	905.9770180026716	450.93106055402296	1356.9080785566944
																	814.7060334100823	6465.633475279081	7280.339508689163
																	66119.26563256707	167952.25005249938	234071.5156850665
																	16921.439652740944	13016.501523357963	29937.94117609891
																	78531.92923154302	55112.88449376533	133644.81372530834
																	3475.50863237408	5263.0650972172025	8738.573729591282
																	565.7830154534029	136.0982212042528	701.8812366576557
																	391419.67471949104	267249.65741396253	658669.3321334536
																	459905.7356895149	400553.3768300712	860459.112519586
																	429006.3441802794	325160.0555611207	754166.3997414
																	354476.7205434651	273621.62650270096	628098.3470461661
																	431177.5301462742	336414.2452494786	767591.7753957529
																	365489.0465831116	262856.67011871486	628345.7167018264
																	190579.82760365133	45429.01826717994	236008.84587083128
																	22453.052003962795	12613.608139057462	35066.66014302026
																	881.827488254718	1484.263056252183	2366.090544506901
																	0.0094679398906269	0.0011973810416621	0.010665320932289
																	13904.86668934175	16220.951390487964	30125.818079829714
																	1183.1581618037526	1834.232141597588	3017.39030340134
																	13904.86668934175	16220.951390487964	30125.818079829714
																	840.3666038403532	1042.874083189433	1883.240687029786
																	40.06492168923868	37.90865092168892	77.97357261092759
																	122286.25222376456	195254.7012337247	317540.95345748926
																	107715.02089883028	186013.81091221835	293728.8318110487
																	145.04772513049713	441.2901754355637	586.3379005660609
																	7175.332691073704	11856.946360145568	19032.27905121928
																	12216.177510627182	8578.219890568518	20794.3974011957
																	12216.17751062718	8578.219890568518	20794.397401195696
																	37305.5428681736	9207.51056858344	46513.05343675704
																	58228.51322739352	33252.29257470145	91480.80580209495
																	260656.01738272616	152808.2749523299	413464.29233505606
																	52118.9586997899	167691.26042017457	219810.2191199645
																	89.870502719157	193.28869638410828	283.1591991032653
																	6418.880675933015	7239.661768966085	13658.5424448991
																	1623.5291066895168	3250.5715715629904	4874.100678252507
																	1329.525944614928	2653.4297087940395	3982.955653408968
																	1905.458444911141	3039.846224854188	4945.304669765329
																	804.6691317987255	1371.8001467930717	2176.4692785917973
																	1623.5291066895168	3250.5715715629904	4874.100678252507
																	366324.5631926242	161818.10553911573	528142.66873174
																	196164.3947510285	272285.03707100847	468449.431822037
																	33023.34311461189	39640.52012520833	72663.86323982022
																	179149.53958516638	184226.8485481612	363376.38813332753
																	0.0143576671679988	8.183705009771243e-05	0.0144395042180965
																	170.52176432703678	202.52101718483664	373.0427815118734
																	611.9614681019431	452.62400411724747	1064.5854722191905
																	1305.7105924398024	1517.4081743548409	2823.118766794644
																	2.754618690920202e-07	1.389801285942134e-07	4.144419976862336e-07
																	911.121076141744	1664.9035233232366	2576.024599464981
																	1403.805494186499	2293.780843185706	3697.586337372205
																	941.101337272654	1766.7913787077384	2707.8927159803925
																	1121.411241426015	1717.6921700160256	2839.103411442041
																	59.29513389170495	41.92783363662467	101.22296752832962
																	352573.0052785679	322615.4740243796	675188.4793029474
																	417047.2029955032	344978.2257861681	762025.4287816713
																	176427.14853684747	79595.35296552775	256022.50150237523
																	46468.34599526058	22518.30686984169	68986.65286510228
																	0.6810030132938494	0.3431378923640101	1.0241409056578594
																	422003.6857905037	272203.8124706319	694207.4982611355
																	348055.5282002367	287720.7814929249	635776.3096931616
																	7276.589364111281	6220.701331375996	13497.290695487278
																	0.0020241901042178	0.0	0.0020241901042178
																	0.3966496959962856	0.200465639729461	0.5971153357257466
																	145.0823956189025	210.3137339629444	355.3961295818469
																	1719.684044346249	2812.884478766591	4532.56852311284
																	5.5041449399360666e-08	2.6681038399672617e-08	8.17224877990333e-08
																	91.35138424288836	225.7108788679248	317.0622631108132
																	17091.791449216118	9373.914291624696	26465.70574084081
																	46892.20789908782	20835.77021744228	67727.9781165301
																	46835.44311236276	21500.839468699312	68336.28258106207
																	7317.788974874596	5703.617332913083	13021.406307787678
																	4422.079327396364	5480.504918696553	9902.584246092916
																	8288.472864218831	8350.91167802922	16639.38454224805
																	8288.472864218831	8350.91167802922	16639.38454224805
																	8288.472864218831	8350.91167802922	16639.38454224805
																	3035.032049908623	3737.285356898235	6772.317406806858
																	34359.58833360868	15642.8409185744	50002.42925218308
																	5034.157556115705	3891.017673365895	8925.1752294816
																	19317.506866819804	10549.945262084024	29867.452128903828
																	4422.079327396364	5480.504918696553	9902.584246092916
																	42659.21351911121	19795.032537583167	62454.24605669438
																	42659.21351911121	19795.032537583167	62454.24605669438
																	42659.21351911121	19795.032537583167	62454.24605669438
																	63354.468126304026	18661.66892767609	82016.13705398011
																	139710.61105188023	205076.6446757264	344787.2557276066
																	54017.6285611278	23004.535055092147	77022.16361621994
																	4710.948703203416	5493.139346598561	10204.088049801976
																	0.3285262366972942	0.1128986300392534	0.4414248667365475
																	15514.929604865032	6649.139555704809	22164.06916056984
																	274964.49972358096	54313.04222230722	329277.5419458882
																	460723.6884343083	275737.58115480485	736461.2695891131
																	236823.21960898908	42526.293465315845	279349.5130743049
																	1047.5386739862836	2148.764799565333	3196.3034735516167
																	22.786961733186047	130.45423419723392	153.24119593041996
																	64626.67000902026	26348.5464307192	90975.21643973944
																	433629.0101288051	247409.7326129269	681038.7427417319
																	427413.6265448747	249008.57484261345	676422.201387488
																	378445.4461470589	228197.92769133125	606643.3738383902
																	213379.8126401941	127706.90223140753	341086.71487160167
																	413840.44395805366	301705.723912435	715546.1678704887
																	2072.2606306164434	1805.873298121904	3878.133928738347
																	216.13905148920867	288.9245434893129	505.0635949785216
																	0.0426301701364821	0.0996796800054959	0.142309850141978
																	239736.0916397841	178438.03704934008	418174.1286891242
																	0.6678090326319773	1.566263503335055	2.2340725359670324
																	313187.0917242916	211724.68100478407	524911.7727290757
																	354205.4717135415	266989.29530836875	621194.7670219103
																	1261.2728617853734	1903.348210847547	3164.6210726329205
																	0.2993660375869226	0.1929161876648354	0.492282225251758
																	1644.8101401995336	3291.973645759241	4936.783785958774
																	939.3191317699482	1537.631885296201	2476.951017066149
																	305064.702087653	502250.91691398376	807315.6190016367
																	626.6019771555198	908.52540335136	1535.1273805068795
																	8.950382821751088	5.878812881775247	14.829195703526334
																	8230.791353652026	6079.94164271113	14310.732996363156
																	181437.2053870989	184956.85360273943	366394.0589898384
																	427413.6265448747	249008.57484261345	676422.201387488
																	233673.3004914792	42241.26146372804	275914.5619552072
																	17301.554640062684	10418.096991447834	27719.65163151052
																	32306.813848383696	17290.966272882113	49597.78012126581
																	313802.6299035052	233843.4660437205	547646.0959472258
																	75.23880773872551	32.73147366646667	107.97028140519218
																	1777.5324780866165	3105.0358804549064	4882.568358541523
																	151617.92181778495	108094.8731141968	259712.7949319817
																	1529.5992299627724	5454.029572551073	6983.628802513846
																	390433.8088395751	261606.5904372029	652040.3992767781
																	390994.9248922368	266499.6557221667	657494.5806144036
																	401386.56083537306	273480.40181044966	674866.9626458227
																	62578.45969066454	16266.153543138167	78844.61323380271
																	0.7192390585128313	15.469178224771044	16.188417283283876
																	1.2015832889792997	2.9193642744283927e-10	1.201583289271236
																	152715.4694964528	22432.318868953924	175147.78836540674
																	33356.48703302208	31537.21200148522	64893.6990345073
																	222310.90690353405	66806.23815157097	289117.14505510504
																	43421.34787232433	14741.90778110027	58163.2556534246
																	0.0143656500881864	8.186665674200177e-05	0.0144475167449284
																	1120.2739576789463	1713.1403010035217	2833.414258682468
																	131518.38064635507	27186.21297537329	158704.59362172836
																	184478.87009567377	36243.55741596556	220722.4275116393
																	127884.46058858091	70201.15264164671	198085.6132302276
																	508.1965244927636	448.005839140021	956.2023636327848
																	20224.764616805376	1098.3240955945005	21323.08871239988
																	0.0	0.0115508437954385	0.0115508437954385
																	149636.0440495427	170382.09929993842	320018.1433494811
