	S210421121682	S210421121683	S210421121684	S210421121688	S210421121689	S210421121690	S210421121694	S210421121695	S210421121696	S210421121697	S210421121698	S210421121699	S210421121700	S210421121701	S210421121702
PWY-6471	30781.054172592725	36007.6390200986	61009.14320734064	13279.923066885987	19773.985995338702	18931.967778730046	14532.891432999959	54966.242406330945	15301.987435657238	9711.949228513951	2004.3762520638531	2881.871065218049	4001.9791275836265	5122.439287472963	809.695578277748
PWY-6478	9967.735607632012	4863.683123200717	12804.565363296137	3804.483652458092	3827.267862790402	3373.9366015858973	2382.7322261002478	7882.231360198154	4095.1171872692735	1425.2830046277968	267.3413034805403	1304.0931398435728	618.6049332647169	1355.5812918109425	190.59899586610598
PWY-6486	0.0	0.014365650088186402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.186665674200177e-05
PWY-6505	13.016814920022982	41.10102829512996	3.3952900453297366	74.90952062981351	339.51902995252266	183.8618765644041	718.5796149570245	102.23059306855596	145.3869785270557	96.56363786582763	63.68101865968231	552.6949774004444	83.27408410731104	413.14444919485635	2.0553444944868327
PWY-6507	21068.352757795983	13053.661591839225	50650.10693705389	9962.46797468487	4454.1088524797815	3737.8762029585405	4979.883527437926	24995.4755234278	12113.638022543902	4657.262286256337	480.25731699441303	3364.7587052420354	3080.7168974615715	1652.2899474028152	453.73707814926547
PWY-6519	24497.388218873104	17092.68969014498	77160.57679014301	18099.585822398418	4898.861192865121	4335.418566140595	4089.2968745716835	35806.278779351735	19599.794847885358	6232.844894703921	342.8325174993315	3793.558229912861	1008.7706471657613	2891.674868779428	872.8555712040425
PWY-6545	12091.058188857627	18236.146919254974	41482.269967053784	18091.804214202326	19903.575949364076	14335.059931231663	9483.491696010064	27668.11171548981	13091.017573420957	5832.364528493712	1844.8736776672822	3663.0346355848637	2923.3202882281453	8901.267322622347	538.2166227459845
PWY-6562	74.07721594645872	38.72946358322835	26.03155510095295	19.56593804173938	54.316419732555175	13.202126461446921	318.7889654192134	39.3053802181477	6.396523634986367	4.867420589776158	10.51241237444552	14.324790120866789	18.475641085280962	313.12804922381616	4.480462099870077
PWY-6572	2549.92741247132	412.81088946386535	13023.974010528602	365.0633917864566	124.70317142312184	0.004780477729815383	10.29957484670292	2512.9400833770346	1578.8996542321377	135.91299188571267	0.0007021325975603921	587.5718891200315	0.0011369139999506566	20.96832907501353	0.010694665549700414
PWY-6581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01155084379543855
PWY-6588	27702.694255175353	29242.195185294975	15028.543056678687	19681.980115441944	67096.08327008762	28044.875860674856	11151.9791499928	45472.87076694821	13313.329001710388	7724.432633742273	4650.297614968856	3316.704440094313	10280.802741045907	36356.189656971525	955.1656006533888
PWY-6590	7416.994678857144	6536.531965915869	5912.256190567609	8930.760103578987	11046.066407427339	7511.572406390754	5273.027309097638	13885.97817777658	5570.537914443888	2853.0800514796315	1587.1845478465898	2766.392650001915	3074.6037579872777	10142.173498264212	512.842717662012
PWY-6608	22438.936858052362	20965.594656841295	35291.96892454773	28495.3633603727	88672.94915305375	40005.164682264956	15416.45890920428	33464.11079005343	11894.743732583383	5856.269042928451	6214.395837589489	7929.154235747659	3392.359135497032	47614.162923672025	1321.032099800952
PWY-6609	59603.17644203183	51350.90163748484	113588.17730298737	47511.66814019833	162634.52984581058	87508.11844460963	21795.577086855672	94191.25540777794	32695.6235052098	16577.98548082971	10299.734869854316	6443.613883513702	7718.310114493056	72203.54248547215	1679.7430770474602
PWY-6612	22492.16594918097	19639.87532915204	85385.29009050527	26179.097063652192	77959.49034579376	39114.43251214794	7968.520468632442	35596.48164922234	20873.453497031114	7165.539310789732	5361.795178984994	4171.636628848699	2790.309560687987	38350.462487198056	739.2620221841744
