	S210421121685	S210421121686	S210421121687	S210421121691	S210421121692	S210421121693	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
CATECHOL-ORTHO-CLEAVAGE-PWY	15.91642267652788	0.03720128171819063	1.5320673173972852	134.4119912356378	140.37496892243604	258.66179304936986	379.7418059319637	0.0	43.93002860302018	505.74450684599077	352.33117292116896	168.9265310880462	513.720773848705	81.4359618662287
CENTBENZCOA-PWY	13.409281128308677	0.1085091707330158	1.458943381713728	10.16484248419549	4.117197154533954	7.027236145372997	1.2131257294060425	0.0	59.42097185760802	2.445430448158259	4.379033547511212	0.2461289065315398	2.571091079029567	0.3398730989452143
CENTFERM-PWY	13622.89169365509	2747.240483693843	3353.16715690341	8893.579824644306	5522.642348676113	8732.852315722219	2559.705715599315	170.5325083247632	13359.149638471668	13703.019043769731	6528.574225799675	1768.3483747409157	2351.251155931092	234.21467679731072
CHLOROPHYLL-SYN	20.066671627865635	0.5885225623169629	19.45586065327654	102.65199881288278	33.01821384794446	55.18998004709206	72.22164938957386	0.0	221.6392448272842	98.01738551298695	216.37273947949438	41.23225919800755	55.85861630495708	5.568119229610485
COA-PWY	67914.43195044025	22347.32660881155	27605.41312065708	70260.22799431378	27375.796163770683	61669.46185498764	8822.123363775083	2047.456891596972	119110.10426195002	104555.68514603772	24509.595473124897	6452.095537477795	10763.600912661395	1337.1082133470666
COBALSYN-PWY	32236.98693368757	9038.12449132972	10647.736313689507	47001.30011268054	21668.575842932296	51058.69512344612	5750.587991456209	560.0204882721155	67818.33669882517	47649.13349461922	19209.872306155365	3583.5396416969315	14520.905091851917	1907.5950453013131
CODH-PWY	3219.814457209862	487.42280560625017	279.41111916653443	1571.316140399117	518.9161960421047	1160.298425401795	408.52970703496214	6.136744303335228	4634.046761991102	5663.097704879332	829.5064148827067	374.7741425005868	666.5526103369366	39.6742949605309
COLANSYN-PWY	40825.77976293627	13561.523039500076	10292.749182384994	39956.71129606243	8138.402599993015	14229.216014921856	2533.4275155638484	749.691195112361	43322.6559292254	71046.66682108051	11040.93188822035	4765.525944084182	5539.4903488176315	697.5940203295111
COMPLETE-ARO-PWY	71640.81008828036	20223.515998969608	18706.379763402478	81338.1838949886	31765.007626248163	72245.660284226	7983.245478396731	1077.113324870479	112752.19838876455	110314.31042222148	29634.095180812652	7280.031618018978	14706.33503381277	1812.3608627094475
CRNFORCAT-PWY	12.452256848130194	0.668856295512597	12.454050428519025	134.89375808082755	85.11120895154033	177.6840952561426	45.61111178940626	0.0	78.83483382116694	49.83632309675062	40.10297603825326	138.12991597849555	55.742012017703786	3.4381730192088416
DAPLYSINESYN-PWY	56582.553939543315	14608.244588702997	23487.406382867972	69687.47783398493	29256.4168140643	64651.56686304219	8892.085398761026	1457.6264195826336	92861.72753407314	91889.11367410739	29879.858486981477	6146.554009909175	12733.650906716324	1427.0666396907684
DENITRIFICATION-PWY	24.93097265048075	17.82207981233772	16.88443350039643	137.91716892705242	44.42286200183263	107.66411873543768	38.60823750530202	1.1285698108399576	111.45545547348661	1092.4231855131663	26.994433310691484	106.756888051586	44.28310875974043	0.7373022280412899
DENOVOPURINE2-PWY	43624.42718969004	16107.373971936138	26780.89735939126	44646.67638982514	17683.66370411813	36837.77065165096	7355.63071469714	2219.751196344588	101159.26677947099	75650.78739862096	15853.18287177731	4863.511982623616	9492.438712531106	1070.2148192100008
DHGLUCONATE-PYR-CAT-PWY	0.0020631676405458736	0.00019113967817792072	0.0035669798263867425	26.34598657405309	44.02264771005878	33.00682648343201	57.21096786775106	0.0	0.0018006607952592388	98.17046174008482	54.680733444178756	0.0007009216752907739	27.82266651047461	22.21207088808814
DTDPRHAMSYN-PWY	59860.00621530071	20547.84680256973	16889.959053214847	72044.37013247145	23265.04236675732	55000.91656252898	5594.5254526166345	952.1004715635429	133780.75162414712	88543.5471589628	21685.924439573722	5604.322122068751	14057.825852546523	1791.444799231595
ECASYN-PWY	169.28144412147097	7.512008119229826	80.88411002504347	172.84906066519505	205.92696413636358	414.95927942515397	232.4769624839328	19.204524718389507	247.10969568341096	503.17378451854773	288.86992848272996	252.4257247106527	164.51729514707418	58.23730288108742
ENTBACSYN-PWY	949.095378811235	71.67423072161748	560.1269214102139	1282.2920642933514	859.0014522038324	1619.9983458969461	573.6114659266277	47.46041026452818	384.4674693408117	1293.4585508228918	644.3252587730359	494.8250381816747	2766.432087219387	144.63375145386271
FAO-PWY	11023.78028690169	1990.9377556975815	2425.8695127010906	5027.446772453015	3316.1120397237337	4775.218580582411	2169.8739054662637	118.43492602788965	2166.009934626783	9903.730908539555	4791.957214480658	1722.7128122485815	3704.009369145765	317.8210413236209
FASYN-ELONG-PWY	60242.57581259546	23064.524060057083	18820.64616681186	48053.47746031223	7390.3046832624605	10470.063084234176	5064.001055279919	1372.665247125092	127678.53510299539	92067.35498055494	13318.86839128846	6189.214768494406	7334.45385951588	750.4170978766621
FASYN-INITIAL-PWY	33720.48796130177	14304.15155450729	4614.2765935112675	18509.210828682328	2704.372111746007	2554.7814413111983	2000.3032465522006	369.9602039400811	95460.487940779	59286.637046680604	9549.269948625775	3806.510935506649	2445.303638417675	381.26428107292486
FERMENTATION-PWY	48480.11561330377	14028.473823776789	11591.690073545373	53258.68277307025	23067.525343347144	56176.39748149646	4919.686924261287	749.085721329758	74278.73984252338	70102.57126752191	10336.081750153513	4239.631352721835	8246.881126067148	906.3623589534411
FOLSYN-PWY	35414.90739370066	14593.070340929255	8427.785227208187	48427.44656044684	22457.89069843498	57233.88514137704	5034.073415837337	501.8380726327173	92549.04224535974	61301.26709915822	13332.94570694357	4523.194906610592	7742.199314858057	818.3432204883543
FUC-RHAMCAT-PWY	14167.003988746881	4709.410396327633	4050.0488214330803	23310.869572652056	5697.723340557341	9924.174013576921	2610.2302086395903	204.54874201197381	41642.258259645125	25382.545603899627	8794.24507294146	1719.9359235133302	4079.599359569627	509.0114678911844
FUCCAT-PWY	13789.569373943366	3622.3834064119155	4891.58393243744	28618.865627922765	7541.796997043333	14767.175134186102	3002.260924006038	196.68072329657585	42411.16001106435	27511.880481264438	13854.79811880936	1729.865918113668	4508.788330526823	556.5942936778746
GALACT-GLUCUROCAT-PWY	26168.100967697246	8147.947432731601	5590.778858536688	28870.322631058112	6628.66205565339	10004.430503891626	2486.3205405584768	356.7388265922017	87663.64944129251	32989.12310916452	14206.997310214825	2599.38654200897	7623.147397970363	954.8206794041068
GALACTARDEG-PWY	5748.155580183884	1083.9377611964387	1196.966255005066	4864.7180477933625	1270.8465151037997	1491.275997919604	662.1841750870261	70.81605482381013	13515.055672651966	4154.441317493161	2644.0204349255596	761.6462256672731	607.7306562221946	164.19893989363499
GALACTUROCAT-PWY	34314.99563828834	10202.97861497486	7184.172462615575	37152.9843918435	9889.401542605772	11952.151411732075	2846.8797456753473	483.76713819893354	111830.31495174531	46224.27993955691	18568.79659967581	3455.88891646302	10620.62397296046	1407.8585442203364
GALLATE-DEGRADATION-I-PWY	3.2086934069924067	0.0010900061723661558	0.05654130297549031	0.27252518683581367	4.983730585520915	34.00008972090807	268.91862002810467	0.0008822198115120909	116.53618344400715	228.60761854031279	182.78285754819655	83.19851948847236	32.352346747099475	37.64283634468103
GALLATE-DEGRADATION-II-PWY	6.859769330561352	0.0010900061723661558	0.05654130297549031	58.71758940616364	47.72268888230453	101.73038964288381	283.8097969447918	0.0008822198115120909	116.53618344400715	249.9876133981216	237.96093076684917	117.17693625642166	68.63517124130051	46.462175879979114
GLCMANNANAUT-PWY	28284.556252940067	9777.416065122812	24141.410458472994	44001.553251604826	20773.343961285613	52062.82220610803	5847.166628467709	2089.9838333011076	73294.72994401745	39808.297201101355	14068.25693819059	2522.4035394599955	5861.021409458821	791.2349359212815
GLUCARDEG-PWY	5569.991445714037	1090.2003460953972	1132.2943034362595	6689.97601163983	1375.4794806946277	1511.407793572201	664.9202698464851	58.81863961787537	29058.701829248075	3877.0081889326257	3646.0353823589458	869.660369757971	4172.727741853315	650.6119653949378
GLUCARGALACTSUPER-PWY	5748.155580183884	1083.9377611964387	1196.966255005066	4864.7180477933625	1270.8465151037997	1491.275997919604	662.1841750870261	70.81605482381013	13515.055672651966	4154.441317493161	2644.0204349255596	761.6462256672731	607.7306562221946	164.19893989363499
GLUCONEO-PWY	73964.63621770767	24158.46578368115	24329.10027812236	75663.94830860935	13052.066915042644	25261.218811160066	6192.738151093659	1738.280151134673	131275.4435208783	110680.1423424005	24034.20699378408	7141.845694292212	12260.317224450819	1380.7952568786384
GLUCOSE1PMETAB-PWY	1079.7853382873118	1983.230402253706	597.7568852720434	8970.412682361475	476.5820706709816	934.0760190696736	360.2404500269997	76.65910592605327	13941.839841749961	3133.174756234743	457.5282389746633	240.6609584553431	989.7628117717791	313.4067371413725
GLUCUROCAT-PWY	26103.213314336368	8153.598488198327	6157.128402766905	30695.774489044335	8746.776880791516	13523.694200185773	2723.838651000166	417.03714281561327	84147.27025569945	32871.47839940378	15810.190335210802	2619.519257218883	7449.705212152776	902.1393989204762
