	S210421121685	S210421121686	S210421121687	S210421121691	S210421121692	S210421121693	S210421121703	S210421121704	S210421121705	S210421121706	S210421121707	S210421121708	S210421121709	S210421121710
K02974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.027057801339511	53.351341956660235	0.0	0.0	0.0	0.0
K02977	12.332055235747184	0.05237384809650348	11.493639967550138	174.23232407246624	0.293688387460172	17.579645849999693	1.9315519923149593	0.22226235380181303	7.580004039170738	91.15897195920249	8.842588616883548	1.0381469952573439	0.6304893153409334	2.2155224258496703e-06
K02978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58	50.38	0.0	0.0	0.0	0.0
K02979	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58	50.38	0.0	0.0	0.0	0.0
K02982	68811.18861332047	22056.25465983344	27897.159308159105	68553.16213727635	28338.853925857977	63318.8163441629	9053.605238978633	2130.560578300759	107112.03028553438	110886.73656312545	26958.872793733848	6773.45137160534	12360.07034040506	1533.6781834227365
K02984	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58	50.38	0.0	0.0	0.0	0.0
K02986	69411.05765844657	22233.553784849515	27941.29250074928	73317.27719032121	39557.88206807258	98840.62290495823	9865.090881048374	2142.8151547955586	106105.38649108725	117207.24295430862	27969.564103835597	6998.855668300715	12470.291224745706	1547.6162140736628
K02987	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58	50.38	0.0	0.0	0.0	0.0
K02988	68921.58582997808	22203.620112088764	27764.53301804034	67560.46106728356	28046.298321569964	62589.49537149733	8952.903624274204	2114.5729155681543	106283.58887136707	110178.60523475654	26863.77313977009	6645.032805314798	12277.83572005987	1527.2105851147462
K02989	6.172092404385025e-75	0.0	1.045940914333867e-74	4.622905429382925e-74	6.903538774545168e-75	4.727554310806586e-74	2.614852285834668e-74	1.0464888142366088e-75	0.0	6.871596210215329e-73	1.3283833141972033e-74	5.208610425413781e-74	1.98613714743859e-75	0.0
K02990	66180.35198535447	21588.712183649193	27374.100717151967	67894.76457433778	27450.074999322936	62270.258614263315	8663.544892882772	2089.812558580978	105035.23975657418	103294.99081566528	23018.733081222086	6484.627741011198	11818.536698034946	1490.8662163269955
K02991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58	50.38	0.0	0.0	0.0	0.0
K02992	68825.80706461318	22110.729612109375	27837.927469506365	67593.69484092435	28048.6520454555	62561.35586638695	9024.081942267985	2115.8711208038635	107743.59512429948	111016.12216478706	27589.156414721798	6706.8242917035295	12693.51030002618	1563.5344148997292
K02994	69138.15938312438	22277.59931893213	27886.57360602157	67243.7996934113	28026.797368604544	62554.02402037383	9026.499205555365	2130.087035925802	102603.68874188326	110753.8462524276	26948.674512400597	6722.830983664427	12325.26931295959	1527.7808206437644
K02995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.58	50.38	0.0	0.0	0.0	0.0
K02996	68357.31912037628	21963.9628648027	27691.316990680876	68129.30466078545	27643.45061115983	63023.07219347218	8933.435823469485	2098.3569595399576	105668.33394099958	108974.40428958501	26197.290776211466	6597.924949565957	12106.045527454018	1512.165434305804
K03006	7.689997776427675	1.8954003554346888	18.420574942189855	184.52551545838446	18.560562713011635	3.741533972671442	0.02492269596772169	0.0	3343.039581337197	29.860156102637745	1945.1705491799519	15.136519120831892	1317.680577857717	115.98233137437417
K03010	5.764939152907665	1.421470168712428	13.811923334356537	138.37696987487675	13.914470650375149	2.7939405360167	0.00045640487576235645	0.0	2507.278932119666	22.374080171373663	1458.8397675791234	11.345152039102226	988.2526086562575	86.9693190947037
K03013	0.016825813857551823	0.000526618702947234	0.02306317635098927	0.11286587234755997	0.03912851335105551	0.08027660556757858	0.11989354764774048	0.0	0.004956549306581317	0.13831115397068117	0.25078702435989053	0.047583021187237444	0.05144522814216914	0.005001639949818275
K03015	6.172092404385025e-75	0.0	1.045940914333867e-74	4.622905429382925e-74	6.903538774545168e-75	4.727554310806586e-74	2.614852285834668e-74	1.0464888142366088e-75	0.0	6.871596210215329e-73	1.3283833141972033e-74	5.208610425413781e-74	1.98613714743859e-75	0.0
