	S210421121673	S210421121674	S210421121675	S210421121676	S210421121682	S210421121683	S210421121684	S210421121694	S210421121695	S210421121696	S210421121697
EC:1.1.1.251	260.066093925275	176.33794164135713	615.3163200318894	53.98475621024823	35.18976252576507	113.11084116505639	71.69437989762224	208.06607451042234	134.62494104616817	137.78079318371087	141.33790186036754
EC:1.1.1.252	0.0002447123505405634	0.00023720455744343888	0.06511154692032384	0.00035481388685493	0.000522334323225747	0.004135550062319697	0.5564286091869803	2.376772250326815	0.0020649965161680293	0.0014155040079626424	0.0010601812867834799
EC:1.1.1.26	1412.5759561802133	1025.5697153286858	124.57687946033347	5801.559613317692	447.02236384687274	281.50982862584635	429.6862693319451	1216.111447426922	369.4088654749305	229.49668966034224	131.758762350344
EC:1.1.1.261	19314.93064469136	28468.670590939077	3505.7200946899743	18743.142224669526	7001.623393154321	18537.877902495788	16145.501298553638	11319.233808456163	11777.66968120071	8682.859380153957	6299.41435900956
EC:1.1.1.262	117184.3902291376	245230.477264798	96472.53444569447	184940.58697992057	23955.64516970377	16956.220789248215	83471.92612006376	9132.1833793976	37008.67633807323	23290.88882619502	8343.815030876129
EC:1.1.1.264	1257.8260081694452	232.29287784157708	317.4673680593945	490.67373401091896	112.54394318534221	395.6169595598932	314.3433520715978	722.6813717363889	441.4786879126375	301.5231961927772	151.17772990092382
EC:1.1.1.267	118788.63541965614	186437.26999833673	92077.42607673432	182167.45106376408	53102.24082131941	47910.654193663184	96783.62365265332	19381.07377191092	70408.64042659129	31424.765558792085	12735.462197310047
EC:1.1.1.27	40482.8596848076	69957.95064757178	9733.152209648217	43644.468612848344	24565.277110829316	44977.49570622143	57189.36179346411	23867.13865088453	55096.78608862392	13999.542641676431	12905.227211490885
EC:1.1.1.271	93853.75477215454	162826.6310573368	88381.14597228757	168070.22799779434	28832.764536697767	14024.4123257264	77386.69556804092	3560.955841121512	34120.05714804765	21321.920099243347	5532.000554762295
EC:1.1.1.275	0.0	144.37031386140532	0.0	20.188332332952545	0.0	0.6014961970610216	388.69510329738415	30.28626638526923	0.0	0.0	80.26350417255601
EC:1.1.1.276	0.2611329034475251	11.344634438848656	0.2084627645658451	28.90306109501466	3.8620034372102756	9.569252176518484	16.47483850478952	54.7467912249558	24.04162884890353	7.179453821978081	27.70600731234037
EC:1.1.1.28	62918.840035511006	145428.70040757605	33646.20617421629	67588.75041651589	23534.236774737863	20330.463895917303	49722.454092929605	9323.637272653737	28639.651283345655	9235.679697525788	6488.8635601400165
EC:1.1.1.281	5974.301773779652	335.45801930242646	903.2639890179436	5357.267936998879	4614.35738993048	7181.44777288357	16845.611293443413	2480.2073872425594	2730.269999981807	2261.5416400048025	1243.0179638378086
EC:1.1.1.282	137.92	96.16	336.66	26.98	9.85	53.11	21.84	83.95	70.03	72.17	74.1
EC:1.1.1.284	1438.7112976299372	1461.2693966636014	1009.8864419842905	6407.596256265104	2226.922066420454	2697.0428793121955	2044.2311933672577	1673.6750892224127	6317.935232444306	1335.9626596036064	1376.3889802099357
EC:1.1.1.287	2138.022256570679	254.58896967436297	442.45197009075446	1537.3616494383127	1767.432108618807	1790.4972911795048	958.5784392925768	2072.4490815425283	2620.5630464377923	1731.4536900910534	1148.230983735728
EC:1.1.1.288	0.0	0.0	0.0	0.0	0.0	4.384359300713461e-25	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.289	861.5216516654714	123.31818739369912	211.6944986883693	524.0272198704171	596.4633504928763	313.71398098488834	138.24068260668105	62.14814921748967	909.7730453532266	285.73996062914216	80.46169283571975
EC:1.1.1.29	88935.059344386	130171.05511315147	63544.28286815322	141695.51287506084	44753.03470791274	32620.506613576603	77366.92274093842	10367.66660159182	53801.74916998259	20032.122189958573	8390.976177326535
EC:1.1.1.290	59625.40050931106	160099.45857843128	51343.018820542595	118652.14892964308	13437.803362375045	9069.575024218273	42382.566711031395	665.7288459809785	19330.68646330673	10512.007416233118	2871.6377396291437
EC:1.1.1.291	210.22295901012177	7.782910932425873	3.5703565274465534	12.225779171064932	130.52206729599948	53.33291960312373	82.0695220905787	11.517229060369289	45.56410492987903	20.08118510266797	13.10331431421724
EC:1.1.1.292	0.0	0.0	0.0	0.0	0.0	0.0061761526519499375	0.0	0.04840693296170077	6.089060576253655	0.0	0.027915500718327955
EC:1.1.1.3	114614.62240818486	196147.37951398693	90756.60481383081	185788.29581189176	54577.58658934834	56551.96507828358	108936.97292041912	22095.665407011118	78091.56302708882	31415.004180667038	13853.489548860574
EC:1.1.1.30	1594.8621396996832	1604.0351545945723	92.83741384499514	4665.339189612442	1053.3732378153904	553.2796882949274	962.181566261215	1557.2703861628397	1155.7697039177406	402.57943438189074	402.310482313616
EC:1.1.1.300	0.4374879251763746	194.0533060172402	0.5158242153633781	30.31825876912391	0.7874782653174741	3.4940431592402246	516.6398832360338	50.7758211982187	2.277846274206811	2.1364309260840026	109.5528052729167
EC:1.1.1.301	3.814629004209721e-10	2.156572633598346e-09	4.497673877983233e-10	3.076427361882346e-09	6.866332207577497e-10	3.0454207517946517e-09	7.323271724659303e-10	9.230193167005331e-09	1.9861436086989823e-09	1.862838013836633e-09	2.653141396657021e-09
EC:1.1.1.302	8846.077392950256	23512.989645856007	698.0379978748362	5288.036769125182	5155.932185110966	1586.970147890433	1529.3069743769947	1171.2807985550608	4043.4397512833625	1230.6738627733805	542.0101490079
EC:1.1.1.303	2931.5049264952295	1633.133204957499	246.9981271331721	3137.4431216410394	3353.2909558243277	9411.663478231967	5527.9060435436895	14496.766043256961	9039.069909277408	7916.07328276938	5456.285144443706
EC:1.1.1.304	6330.9680382477345	32997.72845185682	807.1914218520676	10628.034661406335	2001.064127753832	8652.165781032389	16165.243295039747	7987.076683496936	12441.428794921172	4115.999946343196	3099.8764487765193
EC:1.1.1.305	12290.490823585227	161.32021519310322	743.4432391176499	2414.907001477586	12018.753990798168	2256.717698718988	3078.885393270515	844.7330386386533	5363.259259991211	2190.969744727422	1187.5878052607673
EC:1.1.1.306	7.802696448178885e-08	191.58000044111975	0.5399540818903655	26.79000062927296	1.404485360672199e-07	2.4667040520940535	520.426092441572	59.75968568381874	4.062590533461137e-07	3.810373050185234e-07	106.51000054269123
EC:1.1.1.308	225.87042486786981	323.5582584494301	20.519015166112915	477.5722559551229	249.03948229910608	188.1056718942029	1070.5854361036809	391.79198758342955	298.5588790119459	185.51974847804283	160.60979523681362
EC:1.1.1.309	0.0	0.0	5.890205382622523e-10	0.0	0.0	1.12623680657105e-09	5.046473260246864e-09	2.1348014643504874e-08	0.0	0.0	0.0
EC:1.1.1.31	14343.8201242075	20755.843055991507	13486.706075912889	24031.044897952677	3259.078292434935	4783.3461866460475	7550.427834863027	6373.690748729905	6197.976886971829	4401.233234414404	2741.282194097331
EC:1.1.1.310	1294.4289457121556	250.850089139582	22.099616508806996	544.4777084832353	506.8134801781279	1028.8764016346422	470.6056299111789	1803.7932283752564	582.9853184418396	1053.3945529460075	739.7192601405915
EC:1.1.1.311	0.0	0.0	0.000236305574721051	0.0	0.0	0.002366492372711593	0.002024563978015491	0.008564480424349444	0.0	0.0	0.0
EC:1.1.1.312	0.0	1.3182129925011057	4.9816671329239935e-20	2.0213891087232154	0.002513511939391744	0.035650813877914016	1.012348089444898	282.5111132805004	51.01058424168228	157.864322408859	73.43499443864211
EC:1.1.1.313	61.774292846861044	1.6262592279931765	257.3967105162947	699.7173564128119	61.04877367603129	21.96250615619378	409.58821413717635	1.2835160882930428	111.2318507548035	74.60098523352754	5.56441793603914
EC:1.1.1.315	0.0	0.0	0.0	0.0	0.0	3.1770119154133075e-18	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.316	0.001293388752293715	0.00731207880169249	0.0015249820621737239	0.01043093979182741	0.0023280997541286867	0.16150331541952925	0.002483029743708255	0.03129590848946941	0.6739253452732669	0.006316141705475742	0.00899574568560544
EC:1.1.1.320	277.36322707769307	14870.521531688188	1305.4314327081147	3035.6959026903723	245.40386574386457	194.10756944820832	1041.1332791895063	147.13734965725416	796.3694562777624	175.25932386222485	47.320056933140016
EC:1.1.1.327	0.0	0.0	0.0	0.0	0.0	5.978008071087806e-07	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.328	0.03065738694733119	191.60976303546357	0.3909493031141368	26.83451609911496	0.06543436720537509	2.007217460331184	518.9716937035968	56.47795778614888	0.3513517587924301	0.17732443220751043	106.64284462779072
EC:1.1.1.329	0.0	0.0	8.123618084713563e-25	0.0	0.0	0.9042392393238217	6.959964683389729e-24	2.944262662594835e-23	0.0	0.0	0.0
EC:1.1.1.330	0.0	19.125	0.0	5.375	0.0	1.6692258094995826e-24	7.125	62.625	5.0	9.75	8.5
EC:1.1.1.333	0.0	191.58	0.27149657880356076	26.79	0.0	1.0444753668662048	518.126065283263	50.02991654528581	0.0	0.0	106.51
EC:1.1.1.335	1301.1778537951016	15207.838844107959	1154.2671372297593	6946.979209242188	223.54638008485105	267.91644032547225	1094.3482061511024	61.631099987772764	1006.7001219777933	190.7621514519585	28.37879179289463
EC:1.1.1.336	30808.407289424376	177940.30032852243	25271.416777389473	46484.88095102003	6965.461782138109	5718.480928516396	17489.789064386758	4706.337016164127	9340.917512413153	6135.152917979394	2429.555161956465
EC:1.1.1.337	475.97564040409395	541.0973080776794	8.031389528445004	124.20936024532404	207.05547396498014	345.2022888688741	170.19045256354136	104.61681945956268	1013.5432921083773	112.72156944553706	77.65249696293715
EC:1.1.1.338	0.0063581393013821	2.611574003766624	0.005129103795324408	148.04591473561922	0.01318495542567475	5.04266723319396	0.8383120022201461	52.24947299123812	8.049919642716416	0.8697260287704178	6.714629960596676
EC:1.1.1.339	1126.7316628610506	1186.2579940841167	604.765033419593	219.51451511520736	704.6932698867809	2505.3052695999545	860.660794760375	585.2894301379289	844.0172854244373	216.49171363048129	215.03221499146485
EC:1.1.1.34	0.35928705527682286	0.5734846380697568	0.08554026633186768	0.36150061385810556	0.20332893521330417	0.855159127214078	0.11711506645946168	12.293398779120219	39.65478768530897	137.81543370118897	484.96434279698695
EC:1.1.1.340	0.0	0.0	0.127720502148037	0.0	0.0	0.02963997824945035	1.0942540319169658	4.629005226500477	0.0	0.0	0.0
EC:1.1.1.342	0.005977773504610271	0.090112216869462	0.00704814956068248	1.5114697815868223	0.14296756573760502	0.6825599725231749	0.01147604646072239	0.23796256614028882	11.220173326387568	8.097163627635952	2.7890450776500075
EC:1.1.1.343	59817.97229846393	162404.31862718545	46340.33133066733	94943.91583414689	13281.519292174524	16284.005251781477	50606.67870642915	9624.05947021462	27137.10361761051	10590.164685974773	5906.59323788854
EC:1.1.1.344	0.0	0.0	0.001045121740189532	0.0	0.0	0.006120940881523755	0.008954151125407612	0.03787860144849088	0.0	0.0	0.0
EC:1.1.1.346	2883.878241456564	28509.716207644728	2618.2605217565388	7376.993160399213	8953.491540956311	11846.803337160916	3646.8710244975837	3734.553993369802	5799.5870845891895	3300.933999131112	1244.3614376385335
EC:1.1.1.347	0.0	0.0	0.0	0.0	0.0	9.231228108076379e-25	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.35	2526.8352535627146	1018.3180184408192	1214.9083952760354	5418.540197543929	2026.259416889993	1823.316423343052	1516.6247378056376	4119.935604957325	4382.757814175629	1836.8490132968936	1136.8686124084852
EC:1.1.1.350	1093.4743287426718	1125.0232327553153	471.1980489534024	230.86442846051386	641.9336090469056	598.7459866714869	309.4134906148669	501.1907921599724	1336.7398308732943	270.35538864780546	198.5894590056509
EC:1.1.1.36	1293.7760516052156	379.4907100056098	66.50621100337759	5964.449996242635	389.08339944079364	135.88133216116952	168.31468099774767	981.1659857628265	314.2891841721575	297.294519575426	237.90304784761912
EC:1.1.1.361	0.0014626753867165144	0.008256219881415519	0.0025195044938654204	0.011775709570040257	0.0026283135748064825	0.011659459237891249	0.009585837554091748	0.06402215615383028	0.007603399684427178	0.007131480944526454	0.010156448376395101
EC:1.1.1.362	0.0	0.0	0.0008175767273887481	0.0	0.0	0.02994574789002617	0.007004643853573868	0.03152401330986432	0.0	0.0	0.0
EC:1.1.1.363	57253.82417453638	158081.76536990586	46842.04259600707	95892.16321196745	11750.166560594473	14619.877284920794	51264.25375272655	9280.172216947394	24313.55855465526	10553.955843087642	5484.311223477376
EC:1.1.1.364	0.0	0.0	4.787489644529802e-07	0.0	0.0	0.026238694089119753	4.101714100853912e-06	1.7351415171120177e-05	0.0	0.0	0.0
EC:1.1.1.367	40371.32295929552	203267.0838666489	28788.450730464676	59282.52526474448	6168.519799223111	5721.7781421775235	18000.39033855823	2494.8464971764643	8828.488397622808	4185.855213353755	2262.8552014410143
EC:1.1.1.368	3.4039122045356875	69.8842093042711	0.47595297997904895	2.796187478728358	7.192745879775897	4.3408136888877085	32.7095427824501	11.109241103627998	1.5468275540340473	0.8451456332302725	5.778205431853493
EC:1.1.1.369	40256.55342090846	55723.14169830583	17791.50964294836	50361.57533368967	10177.475147968224	18177.312152208753	23344.112591326862	23900.79352032659	20190.71206838845	13210.115096175967	7524.049707912025
EC:1.1.1.37	137583.38928047958	324553.2683355179	136930.1239445213	265560.4951670871	30081.14887712851	19747.0513293061	109669.09974863188	2716.4951090138184	44888.41645336915	27095.741950365904	6879.687019508745
EC:1.1.1.370	674.7879480383735	1444.3640578879513	321.7928671751699	241.8850918548842	798.5333595807613	1933.332339185903	657.2185086180621	1759.6329212696087	1621.0743979983822	1182.5877079679165	864.2368579559021
EC:1.1.1.371	5.435256345515671	10.919117957055967	11.19092618185298	6.308336959119652	8.23881805109567	17.888006973737003	14.273065453986915	215.69390895896237	91.33768071272519	26.71252444419499	19.421556809227503
EC:1.1.1.373	137.9201433967756	96.16081068320148	336.6601690733024	26.9811564683457	9.85025811419915	53.111144812564525	21.84027529113917	83.95346974752418	70.03074661675417	75.11070026460584	74.10099734974335
EC:1.1.1.374	108.69690823776139	3.330948056973244	2.647714551910065	5.659641267216578	80.85778356456824	43.88137591533368	28.192165447466593	5.571200378095389	32.76638675567494	5.867807793564721	6.643941160862676
EC:1.1.1.376	9.33	45.47680263928279	10.33	10.75	4.0	13.333350450795885	14.25	136.75000000000006	10.0	19.5	17.00000000000003
EC:1.1.1.377	0.6141223773862625	8.78199605064742	0.1388341293430605	0.16630501160202027	0.03711790733605406	0.16652752512863872	0.473429127675449	17.57508725775358	0.563777501747983	0.64906277627486	1.7425329760567412
EC:1.1.1.378	0.6141223773862625	8.78199605064742	0.1388341293430605	0.16630501160202027	0.03711790733605406	0.16652752512863872	0.473429127675449	17.57508725775358	0.563777501747983	0.64906277627486	1.7425329760567412
EC:1.1.1.38	53900.72751437756	29685.802870767588	13163.564830876823	39183.49615985874	41932.850910872614	46632.78719250059	50095.89229794723	22260.505466016355	55976.59839681812	17355.622433753535	10843.773937928963
EC:1.1.1.380	19725.11909748149	2883.1171628015118	1153.2013388567652	2981.07703461665	7046.069045524104	2431.3130948325606	2452.381223469183	2592.8722875518465	4318.011258358539	2396.9849883832994	1007.7093245647804
EC:1.1.1.381	216.25459256932746	335.94218409779074	613.5320422604402	768.8254749372501	81.77580168162298	108.34777108636985	961.7870103003687	284.47533999750755	198.09472687120004	169.71555453565173	207.68354720577867
EC:1.1.1.385	92.22213781899711	7.237451535577411	42.10436454602685	94.07305273886908	258.1635622141678	503.24263091645764	303.4898808970845	735.9384006140112	1288.7600590827133	71.24154128522684	173.1162397193011
EC:1.1.1.387	0.0	0.0	0.0	0.0	0.0	4.384359300713461e-25	0.0	0.0	0.0	0.0	0.0
EC:1.1.1.388	3.95770566617265e-23	2.237459978961509e-22	4.666369749678627e-23	3.1918160293579482e-22	7.123870199110768e-23	0.0033504507958861305	7.597948310994551e-23	9.576393341688306e-22	2.0606386113317538e-22	1.9327081491769917e-22	2.7526537252033686e-22
EC:1.1.1.39	2.6259482534109103e-12	1.4845606569608107e-11	3.0961487608016516e-12	2.117778438942615e-11	4.726706856139678e-12	2.0964338328186378e-11	5.04125894638779e-12	6.353962495119335e-11	1.3672392084605582e-11	1.282357005995446e-11	1.826393080143597e-11
EC:1.1.1.4	2931.5049264952295	1633.133204957499	246.9981271331721	3137.4431216410394	3353.2909558243277	9411.663478231967	5527.9060435436895	14496.766043256961	9039.069909277408	7916.07328276938	5456.285144443706
EC:1.1.1.40	85893.79194001097	194786.57325160256	102800.51422184937	187146.37133903138	20689.916189954456	13597.047641585988	82067.94379180837	2079.505912833741	32438.337629198995	21503.954232875276	4905.11105837069
EC:1.1.1.41	3460.4659821193704	5126.026819027869	734.8162854719773	6149.32927516882	4209.979155326622	5284.559217557184	3803.330732107246	7602.026187184903	9001.419090402558	4675.600085813535	3036.8387070924946
EC:1.1.1.42	68180.77197122955	129604.02860032365	42876.880869026274	53471.059086392524	31084.61244604887	30708.151989571266	37304.14343456644	11831.798075057188	34429.7161209651	12296.568559638228	6167.411586074094
EC:1.1.1.43	7.100000000011155	17.210000000063065	1.3700003467240423	8.996347991748805e-11	2.0079106931529855e-11	0.000113840516051099	5.190002970490389	93.61841949915872	5.460000000058081	6.560000000054474	19.157915500795912
