	S210421121673	S210421121674	S210421121675	S210421121676	S210421121677	S210421121678	S210421121679	S210421121680	S210421121681
K14327	17.725736405792095	0.17314452890933865	0.0008758423065485589	0.5434158561226791	1.5858847443374087e-06	0.001358103483762042	0.0011560531300707675	28.319335502431898	8.37264199888334
K14330	1.4531077743288177	1.408528664914871	1.052089211468315	2.1068968308680116	0.15919649561595983	5.2004567763310305	1.5613384209682053	27.785609750941994	22.07520273642028
K14331	1.5074747755550677	1.461227770243105	1.091452386354942	2.185724887954337	0.1651527200786393	5.395028194178165	1.6197547954085516	28.82518871823458	22.901130857818536
K14333	11.18065189236765	7.19421601892725	6.729985849556538	5.717465707900351	13.055724990983906	8.265180697064224	8.240396637744299	48.922062013705386	13.99332221460515
K14335	0.0	14.835810582194545	0.2682284484865347	0.0	0.0	0.0	0.0	9.0	0.0
K14336	0.0	0.0	8.512994354208663e-14	0.0	0.0	0.0	0.0	0.0	0.0
K14337	0.14024318214471265	192.28374017945632	0.46093603757297874	27.795187883243784	0.06509188022511833	0.20862263349088928	0.0834494763246297	749.0770026859769	12.530114454710372
K14338	0.017163488994656733	0.09703254298754932	0.24276566629785584	0.13842036094547389	0.008921342942677189	0.019898633230168872	0.008921342942677189	0.25673642468371016	0.17572842796347474
K14339	0.0	191.58	0.26923675448636475	26.79	0.0	0.0	0.0	746.9	11.0
K14340	0.0	0.0	0.20488353126866404	0.0	0.0	0.0	0.0	0.0	0.0
K14347	2748.4905437330585	642.7188000543056	12141.164961336972	521.2667483297356	11061.535456228501	25.562638173628507	94.43370369518594	183.02676061569355	71.76439034957536
K14348	168.34351925036214	102.91551290197471	346.6241882276589	31.98698680231113	424.0940750122928	25.799070168310962	34.650421421172055	128.92204657194262	48.09187444460788
K14356	0.0	1.6061953568999066e-96	0.0	5.190561854051583e-95	0.0	0.0	0.0	1.8514695169849707e-95	0.0
K14358	2.137889657212939	145.2618433248458	0.3571821453864932	25.099081051657237	0.2969116472212532	0.17025648118921205	1.270919480478155	565.2344964193192	1.5404425112030977
K14366	0.0	0.0	0.008514649681567985	0.0	0.0	0.0	0.0	0.0	0.0
K14368	0.0	0.0	0.0008164909669194349	0.0	0.0	0.0	0.0	0.0	0.0
K14369	0.0	0.0	0.000808197064167281	0.0	0.0	0.0	0.0	0.0	0.0
K14370	0.0	0.0	3.821696602506591e-14	0.0	0.0	0.0	0.0	0.0	0.0
K14371	1.2360849969782843e-10	1.1981638122604543e-10	1.0952605895153644	1.79223014894401e-10	1.354203750601351e-11	4.4237645081941673e-10	1.3281513122837676e-10	2.3635807303348075e-09	1.8778254022036796e-09
K14372	0.0	0.0	0.10950909034794744	0.0	0.0	0.0	0.0	0.0	0.0
K14373	0.0	0.0	0.10950909034794744	0.0	0.0	0.0	0.0	0.0	0.0
K14374	0.0	0.0	0.10950943705883727	0.0	0.0	0.0	0.0	0.0	0.0
K14375	0.0	0.0	2.5561807633486672e-08	0.0	0.0	0.0	0.0	0.0	0.0
K14376	0.00028955676601519995	0.0002806736102150708	0.00020964690645396792	0.00041983550253565943	3.172264524756382e-05	0.0010362806342095166	0.00031112358753957755	0.005536761583262019	0.0043988645759191316
K14387	0.00667897669950137	0.03775911144342281	0.00787491266925763	0.05386471047810852	0.003471639225623172	0.007743326997068967	0.003471639225623172	0.09990606215960016	0.06838272079607124
K14392	905.236760761643	1734.1158984903477	1058.797370768578	578.0568846535746	913.6921130755811	89.32652955823502	688.6436407050055	3020.7832090285865	219.0895940416869
K14393	217.2465197519986	628.7931770277487	368.4621959100029	227.10016227535453	439.4783710804884	36.90845409652532	87.5959478296823	1073.4826727480959	124.35509696613603
K14398	0.0	0.0	3.05513971906958e-08	0.0	0.0	0.0	0.0	0.0	0.0
K14399	0.0002172664267030607	0.0002106010272199101	0.00015730675149277425	0.000315019955134526	2.3802813774157283e-05	0.0007775642529605547	0.00023344890557388146	0.00415446139027182	0.0033006501665046773
K14407	0.4649138445741381	2.9942917989369207	40.390739820282406	0.6052416091817348	37.81109365032073	1.503598693016374	0.46230075435038714	82.9297617706151	6.334943619682384
K14414	298.1174768169982	14968.739026853622	1490.69810468159	3034.729720478854	1740.63	86.06	822.1314798606307	168.54403590840744	237.78715995354358
K14415	29835.312628184365	156808.38170055987	6831.962976660132	32343.476639787303	6470.829562718416	10155.752201536203	46771.57311761555	8878.41975061006	25277.827735657618
K14421	0.0	0.0	1.0864100720357206e-10	0.0	0.0	0.0	0.0	0.0	0.0
K14422	2.962222509340209e-13	1.6746710593966098e-12	3.4926373631015593e-13	2.388977608639635e-12	8.000000000000155	3.434277219384798e-13	1.5397220743736272e-13	4.430977969586327e-12	3.032872308226077e-12
K14424	0.0008323264780580213	0.004705497512014184	0.00098136265807111	0.0067125589414327655	0.00043263173084085387	0.000964964601299353	0.00043263173084085387	0.01245017980975346	0.008521776871068918
K14437	8.721416212259348e-06	4.930589542672905e-05	1.0283070912482307e-05	7.033660699362866e-05	4.533270886800046e-06	1.01112461754964e-05	4.533270886800046e-06	0.0001304574621868013	8.929424320851203e-05
K14439	2.1162351480504615e-05	0.00011963982267177427	2.495167707815444e-05	0.00017067044650993503	1.099989606366336e-05	2.4534747598788237e-05	1.099989606366336e-05	9.000266326267127	0.00021667079221697399
K14440	2162.185798258352	21605.764882874864	0.6842831423555744	3395.6208982084345	0.7521025527029593	371.6830986001704	1879.8607788184556	479.2942126654548	538.7922037901425
K14441	116915.68956592111	191403.82076896666	92790.1864992152	179851.5647188838	93883.8044261247	23573.737782761433	101007.91733658734	60250.73330164168	54329.78721242845
K14445	42989.61346449681	71465.25709939687	50541.847658044426	49241.66572614777	49052.92731472328	5303.947876119576	19094.075533602325	10340.786600015674	10312.396826297165
K14446	547.2839290195744	154.45131481828145	83.14703453137868	7176.402799219005	49.73624513121519	254.0271815084723	35.879528876407306	177.503791919873	591.6108249569623
K14447	0.0	326.63	0.6043750731777098	5573.79	0.0	0.0	0.0	746.9	0.0
K14448	0.0	135.05	0.0	5547.0	0.0	0.0	0.0	0.0	0.0
K14449	0.0	135.06351729558259	0.0	5547.436823319899	0.0	0.0	0.0	0.15581455030164423	0.0
